id,age,job,marital,education,default_credit,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
3089,79,retired,married,primary,False,8556,False,False,telephone,18,jan,326,2,272,2,success,True
3090,64,retired,married,secondary,False,588,False,False,cellular,18,jan,366,1,91,2,failure,True
3091,42,technician,married,secondary,False,994,True,False,cellular,18,jan,453,1,67,9,success,True
3092,47,blue-collar,married,secondary,False,820,False,False,cellular,18,jan,262,1,91,1,success,True
3093,66,retired,married,secondary,False,203,False,False,cellular,18,jan,353,1,195,1,success,True
3094,61,retired,married,secondary,False,86,False,False,cellular,25,jan,639,1,94,1,success,True
3095,27,admin.,married,tertiary,False,2855,False,False,cellular,25,jan,240,1,301,3,failure,True
3096,63,retired,married,secondary,False,474,False,False,cellular,25,jan,423,1,-1,0,unknown,True
3097,36,management,married,tertiary,False,203,False,False,cellular,25,jan,255,1,88,1,success,True
3098,38,unemployed,married,primary,False,7005,True,False,cellular,25,jan,696,1,202,2,success,True
3099,92,retired,married,unknown,False,775,False,False,cellular,26,jan,164,4,96,3,success,True
3100,77,retired,married,secondary,False,4112,False,False,telephone,26,jan,1616,1,95,2,success,True
3101,30,admin.,single,secondary,False,255,False,False,cellular,27,jan,143,1,-1,0,unknown,True
3102,81,retired,married,primary,False,243,False,False,cellular,27,jan,340,1,92,1,success,True
3103,42,unknown,single,unknown,False,942,False,False,cellular,27,jan,245,1,92,2,success,True
3104,48,admin.,divorced,secondary,False,1180,False,False,cellular,27,jan,142,1,238,3,other,True
3105,52,services,married,secondary,False,992,True,False,cellular,27,jan,342,1,92,2,success,True
3106,38,housemaid,divorced,secondary,False,70,False,False,cellular,27,jan,164,4,92,4,success,True
3107,61,admin.,married,unknown,False,4629,True,False,cellular,27,jan,181,1,92,1,success,True
3108,20,student,single,unknown,False,829,False,False,cellular,27,jan,196,3,202,2,success,True
3109,39,admin.,married,secondary,False,0,False,False,cellular,27,jan,366,1,436,10,failure,True
3110,44,technician,married,secondary,False,2776,True,False,cellular,27,jan,701,1,-1,0,unknown,True
3111,73,retired,married,primary,False,279,False,False,cellular,28,jan,399,3,-1,0,unknown,True
3112,36,student,single,tertiary,False,129,False,False,cellular,28,jan,918,1,93,1,success,True
3113,48,management,married,tertiary,False,157,False,False,cellular,28,jan,417,4,-1,0,unknown,True
3114,52,services,married,secondary,False,659,False,False,cellular,28,jan,390,4,93,1,success,True
3115,30,blue-collar,married,secondary,False,2493,False,False,cellular,28,jan,293,2,-1,0,unknown,True
3116,36,management,married,tertiary,False,3949,False,False,cellular,28,jan,130,2,-1,0,unknown,True
3117,80,retired,married,primary,False,997,False,False,cellular,28,jan,151,1,91,3,success,True
3118,33,technician,married,tertiary,False,1699,False,False,cellular,28,jan,202,1,83,3,success,True
3119,56,technician,married,tertiary,False,1181,False,False,cellular,28,jan,186,1,433,1,failure,True
3120,54,admin.,married,secondary,False,0,False,False,cellular,28,jan,161,1,98,2,failure,True
3121,34,admin.,married,tertiary,False,0,False,False,cellular,28,jan,155,2,-1,0,unknown,True
3122,66,retired,married,tertiary,False,1948,False,False,cellular,28,jan,216,1,91,4,success,True
3123,52,blue-collar,married,primary,False,306,False,False,cellular,28,jan,223,1,-1,0,unknown,True
3124,60,retired,married,secondary,False,18967,True,False,cellular,29,jan,177,2,-1,0,unknown,True
3125,28,admin.,single,secondary,False,261,True,True,cellular,29,jan,254,3,142,6,success,True
3126,56,retired,divorced,primary,False,694,False,False,cellular,29,jan,144,1,102,1,other,True
3127,36,technician,married,tertiary,False,202,False,False,cellular,29,jan,313,1,120,3,failure,True
3128,45,management,single,tertiary,False,4831,False,False,cellular,29,jan,479,11,-1,0,unknown,True
3129,60,management,married,unknown,False,264,False,False,telephone,1,feb,265,1,-1,0,unknown,True
3130,33,entrepreneur,single,secondary,False,278,False,False,cellular,1,feb,563,5,-1,0,unknown,True
3131,77,retired,married,tertiary,False,7802,False,False,telephone,1,feb,483,2,-1,0,unknown,True
3132,66,retired,married,primary,False,3629,False,False,cellular,2,feb,474,1,172,2,other,True
3133,45,management,married,tertiary,False,547,False,False,cellular,2,feb,577,1,-1,0,unknown,True
3134,30,student,single,unknown,False,4468,False,False,cellular,2,feb,204,1,-1,0,unknown,True
3135,56,services,married,secondary,False,1989,False,False,cellular,3,feb,336,2,281,2,failure,True
3136,64,housemaid,married,unknown,False,2645,False,False,telephone,3,feb,219,2,-1,0,unknown,True
3137,30,technician,single,tertiary,False,4060,False,False,cellular,3,feb,179,1,93,1,other,True
3138,33,technician,married,secondary,False,303,True,False,cellular,3,feb,355,1,301,5,success,True
3139,72,retired,married,primary,False,2600,False,False,cellular,3,feb,443,2,82,3,success,True
3140,44,technician,married,tertiary,False,1818,True,True,cellular,3,feb,508,1,92,4,failure,True
3141,37,admin.,single,secondary,False,728,False,False,cellular,3,feb,129,1,174,2,other,True
3142,52,blue-collar,married,secondary,False,955,False,True,cellular,3,feb,153,1,48,3,success,True
3143,37,technician,single,secondary,False,265,True,True,cellular,3,feb,140,1,366,2,failure,True
3144,34,management,married,tertiary,False,123,False,False,cellular,3,feb,301,3,-1,0,unknown,True
3145,78,retired,married,unknown,False,4807,False,False,telephone,3,feb,892,2,104,4,success,True
3146,45,admin.,married,secondary,False,205,False,False,cellular,3,feb,373,1,92,1,success,True
3147,68,retired,married,tertiary,False,2812,False,False,cellular,3,feb,279,2,181,1,failure,True
3148,53,management,married,tertiary,False,6571,False,False,cellular,3,feb,208,1,-1,0,unknown,True
3149,39,services,married,secondary,False,2758,False,False,cellular,4,feb,658,3,-1,0,unknown,True
3150,55,management,divorced,tertiary,False,2037,False,False,cellular,4,feb,305,2,94,3,success,True
3151,32,student,single,tertiary,False,0,False,False,cellular,4,feb,233,3,276,2,failure,True
3152,76,retired,married,primary,False,2223,False,False,telephone,4,feb,429,1,-1,0,unknown,True
3153,35,admin.,divorced,secondary,False,1085,False,False,cellular,4,feb,195,6,97,12,other,True
3154,55,admin.,married,secondary,False,602,False,False,cellular,4,feb,390,2,150,6,success,True
3155,41,technician,single,tertiary,False,1646,True,False,cellular,4,feb,261,1,184,6,success,True
3156,35,unemployed,single,tertiary,False,415,False,False,cellular,4,feb,649,1,176,1,failure,True
3157,80,retired,married,secondary,False,2354,False,False,telephone,4,feb,739,1,181,2,failure,True
3158,38,technician,married,secondary,False,318,False,False,cellular,4,feb,383,1,181,5,failure,True
3159,48,blue-collar,married,secondary,False,1730,True,False,cellular,4,feb,489,1,178,2,failure,True
3160,25,management,married,unknown,False,448,False,False,cellular,5,feb,151,1,297,1,success,True
3161,36,admin.,single,tertiary,False,994,False,False,cellular,5,feb,195,1,176,5,failure,True
3162,29,housemaid,single,tertiary,False,19,False,False,cellular,5,feb,110,2,64,2,success,True
3163,58,unemployed,married,secondary,False,1625,False,False,cellular,5,feb,286,2,-1,0,unknown,True
3164,46,blue-collar,married,secondary,False,1144,True,False,cellular,8,feb,376,2,129,3,other,True
3165,23,admin.,single,tertiary,False,897,True,False,cellular,8,feb,190,2,280,8,failure,True
3166,67,retired,divorced,secondary,False,704,False,False,cellular,8,feb,186,2,97,1,success,True
3167,30,management,married,tertiary,False,1996,False,False,cellular,8,feb,1133,3,101,1,other,True
3168,22,student,single,secondary,False,216,False,False,cellular,8,feb,363,1,187,1,success,True
3169,45,admin.,married,secondary,False,1206,False,False,telephone,8,feb,309,1,446,3,failure,True
3170,40,management,married,tertiary,False,1855,False,False,telephone,8,feb,78,6,-1,0,unknown,True
3171,35,management,married,tertiary,False,62,False,False,cellular,8,feb,469,2,185,2,failure,True
3172,33,student,married,secondary,False,1536,False,False,cellular,9,feb,359,1,92,3,success,True
3173,60,technician,married,secondary,False,824,True,False,cellular,9,feb,127,1,558,7,other,True
3174,24,student,single,tertiary,False,235,False,False,cellular,9,feb,98,1,92,1,success,True
3175,18,student,single,unknown,False,108,False,False,cellular,9,feb,92,1,183,1,success,True
3176,65,entrepreneur,married,tertiary,False,2331,False,False,telephone,9,feb,290,1,92,1,success,True
3177,27,management,single,tertiary,False,390,False,False,cellular,9,feb,120,2,104,2,failure,True
3178,35,admin.,single,secondary,False,-32,False,True,cellular,9,feb,63,4,182,5,failure,True
3179,39,blue-collar,single,tertiary,False,172,True,False,cellular,9,feb,125,2,183,2,failure,True
3180,53,admin.,married,secondary,False,10541,False,False,cellular,9,feb,164,2,92,1,success,True
3181,23,student,single,secondary,False,480,False,False,cellular,9,feb,742,2,182,1,failure,True
3182,34,admin.,married,secondary,False,2374,True,False,cellular,9,feb,243,2,92,3,success,True
3183,36,management,single,tertiary,False,479,False,False,cellular,9,feb,629,2,-1,0,unknown,True
3184,52,unemployed,married,secondary,False,94,False,False,cellular,10,feb,153,1,92,13,success,True
3185,36,student,single,unknown,False,417,False,False,cellular,10,feb,151,1,-1,0,unknown,True
3186,61,retired,married,tertiary,False,2557,True,False,cellular,10,feb,158,2,92,5,success,True
3187,58,technician,married,secondary,False,589,True,False,cellular,10,feb,511,3,183,6,success,True
3188,48,unemployed,divorced,secondary,False,201,False,False,cellular,10,feb,406,2,92,2,success,True
3189,34,management,divorced,tertiary,False,2885,False,False,cellular,10,feb,314,2,156,4,other,True
3190,58,management,married,secondary,False,2155,False,True,cellular,10,feb,135,2,92,5,success,True
3191,39,technician,divorced,secondary,False,902,True,False,cellular,10,feb,691,2,180,5,failure,True
3192,44,management,married,tertiary,False,1791,False,False,cellular,11,feb,71,1,190,1,success,True
3193,54,unknown,married,secondary,False,2206,False,False,cellular,11,feb,449,1,91,3,success,True
3194,27,student,single,tertiary,False,5291,False,False,cellular,11,feb,293,1,91,4,success,True
3195,77,retired,married,secondary,False,638,False,False,cellular,11,feb,288,1,188,1,success,True
3196,30,admin.,single,secondary,False,4448,False,False,cellular,11,feb,112,8,-1,0,unknown,True
3197,61,retired,married,tertiary,False,5267,False,False,cellular,11,feb,226,3,-1,0,unknown,True
3198,76,retired,married,primary,False,3324,False,False,cellular,11,feb,309,1,90,4,success,True
3199,28,blue-collar,married,secondary,False,61,True,False,cellular,11,feb,253,1,174,4,success,True
3200,35,management,married,tertiary,False,0,True,False,cellular,11,feb,391,2,92,5,success,True
3201,59,technician,married,secondary,False,116,False,False,cellular,11,feb,268,1,183,7,success,True
3202,42,blue-collar,married,secondary,False,413,True,False,cellular,11,feb,456,2,184,2,success,True
3203,35,self-employed,single,tertiary,False,353,False,False,cellular,11,feb,352,1,183,1,success,True
3204,71,retired,married,secondary,False,1712,False,False,cellular,11,feb,660,1,-1,0,unknown,True
3205,60,retired,married,secondary,False,523,False,False,cellular,11,feb,467,1,182,3,success,True
3206,34,blue-collar,married,secondary,False,1454,True,False,cellular,11,feb,231,2,297,2,failure,True
3207,57,retired,married,primary,False,9367,False,False,cellular,11,feb,981,1,90,6,success,True
3208,75,retired,married,secondary,False,291,False,False,cellular,11,feb,515,1,183,1,failure,True
3209,64,retired,married,tertiary,False,846,False,False,cellular,11,feb,671,1,181,3,failure,True
3210,36,technician,married,tertiary,False,341,False,False,cellular,12,feb,419,2,183,1,success,True
3211,29,technician,single,secondary,False,113,False,False,cellular,12,feb,328,2,183,4,success,True
3212,34,management,single,tertiary,False,13014,False,False,cellular,12,feb,637,1,183,1,success,True
3213,26,unemployed,single,secondary,False,632,False,False,cellular,12,feb,218,1,-1,0,unknown,True
3214,41,management,married,tertiary,False,27696,False,False,cellular,12,feb,138,2,184,3,success,True
3215,47,blue-collar,married,secondary,False,3715,False,False,cellular,12,feb,171,2,182,4,other,True
3216,52,management,married,tertiary,False,4675,False,False,cellular,12,feb,181,3,-1,0,unknown,True
3217,32,technician,married,secondary,False,3271,False,False,cellular,12,feb,375,1,374,1,other,True
3218,21,student,single,secondary,False,123,False,False,telephone,12,feb,379,5,93,2,success,True
3219,54,technician,married,secondary,False,10185,False,False,cellular,12,feb,251,1,186,3,success,True
3220,29,management,single,tertiary,False,1026,False,False,cellular,12,feb,138,2,92,2,success,True
3221,32,management,married,tertiary,False,905,False,False,cellular,12,feb,666,4,-1,0,unknown,True
3222,38,services,married,secondary,False,775,False,False,cellular,12,feb,1835,3,182,2,success,True
3223,48,unemployed,married,secondary,False,926,False,False,cellular,15,feb,382,4,185,6,success,True
3224,46,management,married,tertiary,False,349,False,False,cellular,15,feb,295,2,616,1,failure,True
3225,32,technician,married,secondary,False,484,True,False,cellular,15,feb,83,6,187,3,success,True
3226,49,services,married,primary,False,1830,True,False,cellular,15,feb,136,1,-1,0,unknown,True
3227,37,management,married,tertiary,False,2987,True,False,cellular,15,feb,93,1,91,9,failure,True
3228,37,technician,single,tertiary,False,197,False,False,cellular,15,feb,531,1,91,2,success,True
3229,23,student,single,secondary,False,431,False,False,cellular,15,feb,201,3,186,2,success,True
3230,58,admin.,married,secondary,False,169,False,False,cellular,15,feb,216,1,91,4,success,True
3231,45,management,married,tertiary,False,226,True,False,cellular,15,feb,91,4,185,6,success,True
3232,30,unemployed,single,secondary,False,2424,False,False,cellular,15,feb,337,1,95,2,success,True
3233,23,student,single,secondary,False,1234,False,False,cellular,15,feb,379,1,91,1,success,True
3234,34,management,married,tertiary,False,271,True,False,cellular,15,feb,308,1,94,4,success,True
3235,27,management,single,tertiary,False,-69,True,False,cellular,15,feb,205,3,-1,0,unknown,True
3236,28,student,single,tertiary,False,1562,False,False,cellular,15,feb,659,4,-1,0,unknown,True
3237,61,self-employed,divorced,tertiary,False,52587,False,False,cellular,15,feb,394,3,189,1,success,True
3238,27,blue-collar,single,secondary,False,535,False,False,cellular,15,feb,171,1,91,2,success,True
3239,34,management,single,tertiary,False,2159,False,False,unknown,18,feb,386,1,-1,0,unknown,True
3240,52,technician,married,secondary,False,195,True,False,cellular,18,feb,220,1,63,5,failure,True
3241,28,technician,single,secondary,False,154,True,False,cellular,18,feb,416,2,-1,0,unknown,True
3242,35,management,single,tertiary,False,681,False,False,cellular,18,feb,737,1,561,2,success,True
3243,66,retired,married,secondary,False,2326,False,True,cellular,18,feb,232,1,181,1,success,True
3244,52,services,married,secondary,False,961,False,True,cellular,18,feb,222,1,553,4,failure,True
3245,26,admin.,single,tertiary,False,2532,True,True,cellular,18,feb,269,1,-1,0,unknown,True
3246,38,management,single,tertiary,False,455,True,False,cellular,19,feb,255,2,555,6,success,True
3247,59,self-employed,married,tertiary,False,2013,False,False,cellular,19,feb,222,4,94,2,success,True
